time,Vmax,count_rhs,errorSrel,errorPSIrel,errorSabs,errorPSIabs,maxPSI,minPSI,maxS,minS,fmax
334415.732391337107,9.99963708870777398e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
454397.796480115736,9.99949300849865037e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
616421.733466438716,9.99929244080144477e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
835219.439957630355,9.99901216381926773e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
1130685.07781163603,9.9986189191579563e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
1529684.0158723921,9.9980648301312255e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
2068495.65316055203,9.99728049403986403e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
2796112.25290136505,9.99616444235733185e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
3778693.74030751549,9.99491711573776665e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
5105583.5471561458,9.99511596445843847e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
6897432.50582708046,9.99583706873083121e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
9317169.5018375013,9.99705868962198173e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
12584816.4491154961,9.99819178793668988e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
16997494.6678433232,9.99702792592568492e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
22956441.9216835126,9.98745386212568306e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
31003496.619053144,9.95541140630837474e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
39772483.7011660412,9.91302860296583955e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
49560597.4787690192,9.89269529245770733e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
60936831.6412049085,9.87229264339120374e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
74395887.6459931731,9.85221671456586508e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
90528343.7657663971,9.83227823431660859e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
110041467.00649412,9.81100940346432033e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
131302577.825727805,9.78813181247139749e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
153145509.414353043,9.76339558813959968e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
177793281.380501062,9.73440040277010662e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
205264340.432456762,9.70264266536120091e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
237718155.123831183,9.66821914079529056e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
276711414.315789402,9.63235381197174748e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
315084940.754784942,9.60191900070422803e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
352701402.604202271,9.57535304847122606e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
389912614.789360285,9.55136432849054763e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
427733620.868187189,9.52888742185895468e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
468252331.633664489,9.5067517385731738e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
510359380.487514496,9.48579822261805103e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
555640667.532783985,9.46548519689551493e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
607549447.936563492,9.4447468485949017e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
663901026.446574807,9.42482764817952694e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
724963783.544077277,9.40574474847188276e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
791807229.902889729,9.38741145538726437e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
853957312.149310112,9.37254238764006165e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
913572566.048667431,9.36008567537882841e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
973295574.697370291,9.34920341533608963e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
1034513999.68374467,9.33950719619426368e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
1098593326.81960273,9.33072124275088503e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
1166555233.71361852,9.32270172804223609e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
1229917423.22535396,9.31625824380746259e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
1289356930.32517004,9.31100809191631656e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
1345661841.9531517,9.30667692963650823e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
1391115161.41711783,9.3036045937659157e-10,12,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
1432070567.82090926,9.30113962413040186e-10,12,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
1473352151.39155698,9.2989184865280873e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
1511570549.465729,9.2970593653939912e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
1549513077.66161466,9.29535255692708481e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
1587230332.51233816,9.29375052709143296e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
1626674103.70160532,9.29216091657301829e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
1670114200.60613346,9.29054824498925211e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
1709052232.57836413,9.28929182782532166e-10,12,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
1743525922.96004629,9.28837844179768517e-10,12,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
1774750344.01094699,9.28773663556086529e-10,12,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
1806332239.56127882,9.28727915436489431e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
1834840562.84196782,9.28704103050141006e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
1860724224.08534193,9.2869810692136659e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
1884292027.45610666,9.28707187266224515e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
1905734626.9637444,9.28729094232722834e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
1925185478.70042634,9.28761367300638768e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
1942938786.71880698,9.28801551177043803e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
1959634056.05911255,9.28848274862366887e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
1976215594.87706876,9.2890170019377253e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
1993865783.43332553,9.289624804857629e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
2013398761.06100178,9.29026217107270362e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
2032053106.13777232,9.2907248969751267e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
2053090313.77796412,9.2909402712099623e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
2078021631.67265987,9.29066601602596087e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
2104123594.75201392,9.28983560940753513e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
2133504841.80190229,9.28862389181696517e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
2161798534.04868984,9.28769500780897929e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
2188951286.79506826,9.28737119896450049e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
2214878880.92350435,9.28765630786354971e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
2240292844.74620438,9.28838106725411083e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
2265708007.22054911,9.2893373365645469e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
2291467441.68305588,9.29032391125938959e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
2317702384.28675699,9.29117665950576245e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
2344248836.00225067,9.29179467602390739e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
2370651113.68376923,9.29215794403141115e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
2396469891.82306576,9.2923174200166252e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
2421696976.6074028,9.29235289068698128e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
2446814790.0825448,9.29233467312476702e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
2472605009.56837559,9.29231283580355866e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
2500066992.87157917,9.29231987701237966e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
2530622690.8852129,9.2923707398126461e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
2566666926.36839819,9.29245488771290451e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
2599999678.90518284,9.29251368880091309e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
2635892460.50332832,9.29254808396761013e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
2678636846.21703386,9.29261854592895355e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
2724704874.42950535,9.29285444234303597e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
2776227945.74350166,9.29335775924284912e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
2832089952.30229092,9.29400817414306351e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
2894159703.89208794,9.29454038265685499e-10,6,7.83016447048001642e-312,7.87260438630920318e-312,7.91504430213838994e-312,7.9574842179675767e-312,7.99992413379676346e-312,8.04236404962595022e-312,7.66040480716326938e-312,7.70284472299245614e-312,0
